formno,variable_name,variable_label,var_value,value_label
form31_2013,wash_hand3,Wash Hand: After Eating,9999,Missing
form31_2013,wash_hand4,Wash Hand: After Toilet Use,0,Never
form31_2013,wash_hand4,Wash Hand: After Toilet Use,1,Always
form31_2013,wash_hand4,Wash Hand: After Toilet Use,2,Sometimes
form31_2013,wash_hand4,Wash Hand: After Toilet Use,99,NA(First time pregnant)
form31_2013,wash_hand4,Wash Hand: After Toilet Use,9999,Missing
form31_2013,wash_hand5,Wash Hand: Before Feeding the  Child,0,Never
form31_2013,wash_hand5,Wash Hand: Before Feeding the  Child,1,Always
form31_2013,wash_hand5,Wash Hand: Before Feeding the  Child,2,Sometimes
form31_2013,wash_hand5,Wash Hand: Before Feeding the  Child,99,NA(First time pregnant)
form31_2013,wash_hand5,Wash Hand: Before Feeding the  Child,9999,Missing
form31_2013,wash_hand6,Wash Hand: After Attending to A Child Who Defecated,0,Never
form31_2013,wash_hand6,Wash Hand: After Attending to A Child Who Defecated,1,Always
form31_2013,wash_hand6,Wash Hand: After Attending to A Child Who Defecated,2,Sometimes
form31_2013,wash_hand6,Wash Hand: After Attending to A Child Who Defecated,99,NA(First time pregnant)
form31_2013,wash_hand6,Wash Hand: After Attending to A Child Who Defecated,9999,Missing
form31_2013,pnc_ontime,Pre-Natal Check-Up on Time,0,No
form31_2013,pnc_ontime,Pre-Natal Check-Up on Time,1,Yes
form31_2013,pnc_ontime,Pre-Natal Check-Up on Time,99,NA
form31_2013,current_bfeed,Currently Breastfeeding,0,No
form31_2013,current_bfeed,Currently Breastfeeding,1,Yes
form31_2013,current_bfeed,Currently Breastfeeding,99,NA
form31_2013,current_bfeed,Currently Breastfeeding,9999,Missing
form31_2013,finalwgt,Sampling Weights,,
form31_2013,hhnum,Household Number,,
form31_2013,howlong_bfeed,Actual Months of Breastfeeding,,
form31_2013,importance_vaccine,Importance of Vaccination,1,Prevents life threatening diseases
form31_2013,importance_vaccine,Importance of Vaccination,2,Protects the child from infectious diseases
form31_2013,importance_vaccine,Importance of Vaccination,3,Helps the child to be healthy or not to be sickly
form31_2013,importance_vaccine,Importance of Vaccination,4,Others
form31_2013,importance_vaccine,Importance of Vaccination,99,NA
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,0,Do not know
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,1,Immediately after birth
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,2,Within 3 hours after delivery
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,3,Within 4-24 hours after delivery
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,4,Within 2 days
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,5,Beyond 2 days
form31_2013,know_postnatal,Knowledge on Post-Natal Timing,9999,Missing
form31_2013,member_code,Member Code,,
form31_2013,month_bf,Knowledge of Number of Months of Exclusively Breastfeeding,,
form31_2013,month_comf,Knowledge When to Give Other Food Other Than Breast Milk,,
form31_2013,nightblindness,Diagnosed with Nightblindness,0,No
form31_2013,nightblindness,Diagnosed with Nightblindness,1,Yes
form31_2013,nightblindness,Diagnosed with Nightblindness,99,NA
form31_2013,pnc_avail,Availed Pre-Natal Check-Up,0,No
form31_2013,pnc_avail,Availed Pre-Natal Check-Up,1,Yes
form31_2013,pnc_months,Month of Pre-Natal Check-Up,1,1 Month
form31_2013,pnc_months,Month of Pre-Natal Check-Up,2,2 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,3,3 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,4,4 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,5,5 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,6,6 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,7,7 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,8,8 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,9,9 Months
form31_2013,pnc_months,Month of Pre-Natal Check-Up,88,Do not Know
form31_2013,pnc_months,Month of Pre-Natal Check-Up,99,NA (No pre-natal care)
form31_2013,pnc_months,Month of Pre-Natal Check-Up,9999,Missing
form31_2013,child_vaccine,Knowledge on the need for a child to be vaccinated,0,No
form31_2013,child_vaccine,Knowledge on the need for a child to be vaccinated,1,Yes
form31_2013,child_vaccine,Knowledge on the need for a child to be vaccinated,99,NA
form31_2013,postnatal_avail,Importance of Post Natal Check Up,0,No
form31_2013,postnatal_avail,Importance of Post Natal Check Up,1,Yes
form31_2013,postnatal_avail,Importance of Post Natal Check Up,88,Do not Know
form31_2013,postnatal_avail,Importance of Post Natal Check Up,9999,Missing
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,0,Did not have post-natal check-up
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,1,Immediately after birth (<1 hour after delivery)
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,2,Within 1 - 3 hours after delivery
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,3,Within 4-24 hours after delivery
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,4,2 days after delivery
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,5,More than 2 days after delivery
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,6,Other
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,99,NA
form31_2013,practice_postnatal,Practice Post-Natal Check-Up,9999,Missing
form31_2013,preg_asth,Health Problems: Asthma,0,No
form31_2013,preg_asth,Health Problems: Asthma,1,Yes
form31_2013,preg_asth,Health Problems: Asthma,99,NA
form31_2013,preg_asth,Health Problems: Asthma,9999,Missing
form31_2013,preg_compli,Had Health Problems Related to Current/Last Pregnancy,0,No
form31_2013,preg_compli,Had Health Problems Related to Current/Last Pregnancy,1,Yes
form31_2013,preg_compli,Had Health Problems Related to Current/Last Pregnancy,99,NA
form31_2013,preg_compli,Had Health Problems Related to Current/Last Pregnancy,9999,Missing
form31_2013,preg_diab,Health Problems: Diabetes,0,No
form31_2013,preg_diab,Health Problems: Diabetes,1,Yes
form31_2013,preg_diab,Health Problems: Diabetes,99,NA
form31_2013,preg_diab,Health Problems: Diabetes,9999,Missing
form31_2013,preg_goit,Health Problems: Goiter,0,No
form31_2013,preg_goit,Health Problems: Goiter,1,Yes
form31_2013,preg_goit,Health Problems: Goiter,99,NA
form31_2013,preg_goit,Health Problems: Goiter,9999,Missing
form31_2013,preg_hdis,Health Problems: Heart Disease,0,No
form31_2013,preg_hdis,Health Problems: Heart Disease,1,Yes
form31_2013,preg_hdis,Health Problems: Heart Disease,99,NA
form31_2013,preg_hdis,Health Problems: Heart Disease,9999,Missing
form31_2013,preg_hyper,Health Problems: Hypertension,0,No
form31_2013,preg_hyper,Health Problems: Hypertension,1,Yes
form31_2013,preg_hyper,Health Problems: Hypertension,99,NA
form31_2013,preg_hyper,Health Problems: Hypertension,9999,Missing
form31_2013,preg_tuber,Health Problems: Tuberculosis,0,No
form31_2013,preg_tuber,Health Problems: Tuberculosis,1,Yes
form31_2013,preg_tuber,Health Problems: Tuberculosis,99,NA
form31_2013,preg_tuber,Health Problems: Tuberculosis,9999,Missing
form31_2013,prenatal_ser1,Weight and Height Measurement,0,No
form31_2013,prenatal_ser1,Weight and Height Measurement,1,Yes
form31_2013,prenatal_ser1,Weight and Height Measurement,99,NA
form31_2013,prenatal_ser2,BP Treatment,0,No
form31_2013,prenatal_ser2,BP Treatment,1,Yes
form31_2013,prenatal_ser2,BP Treatment,99,NA
