formno,variable_name,variable_label,var_value,value_label
form15_2018,provhuc,Province and HUCs Level,33,Camarines Sur
form15_2018,provhuc,Province and HUCs Level,34,Catanduanes
form15_2018,provhuc,Province and HUCs Level,35,Masbate
form15_2018,provhuc,Province and HUCs Level,36,Sorsogon
form15_2018,provhuc,Province and HUCs Level,37,Aklan
form15_2018,provhuc,Province and HUCs Level,38,Antique
form15_2018,provhuc,Province and HUCs Level,39,Capiz
form15_2018,provhuc,Province and HUCs Level,40,Iloilo City
form15_2018,provhuc,Province and HUCs Level,41,Iloilo Province
form15_2018,provhuc,Province and HUCs Level,42,Bacolod City
form15_2018,provhuc,Province and HUCs Level,43,Negros Occidental
form15_2018,provhuc,Province and HUCs Level,44,Guimaras
form15_2018,provhuc,Province and HUCs Level,45,Bohol
form15_2018,provhuc,Province and HUCs Level,46,Mandaue City
form15_2018,provhuc,Province and HUCs Level,47,Lapu-Lapu City (Opon)
form15_2018,provhuc,Province and HUCs Level,48,Cebu
form15_2018,provhuc,Province and HUCs Level,49,Cebu City
form15_2018,provhuc,Province and HUCs Level,50,Negros Oriental
form15_2018,provhuc,Province and HUCs Level,51,Siquijor
form15_2018,provhuc,Province and HUCs Level,52,Eastern Samar
form15_2018,provhuc,Province and HUCs Level,53,Tacloban City
form15_2018,provhuc,Province and HUCs Level,54,Leyte
form15_2018,provhuc,Province and HUCs Level,55,Northern Samar
form15_2018,provhuc,Province and HUCs Level,56,Western Samar
form15_2018,provhuc,Province and HUCs Level,57,Southern Leyte
form15_2018,provhuc,Province and HUCs Level,58,Biliran
form15_2018,provhuc,Province and HUCs Level,59,Zamboanga del Norte
form15_2018,provhuc,Province and HUCs Level,60,Zamboanga City
form15_2018,provhuc,Province and HUCs Level,61,Zamboanga Del Sur
form15_2018,provhuc,Province and HUCs Level,62,Zamboanga Sibugay
form15_2018,provhuc,Province and HUCs Level,63,City of Isabela
form15_2018,provhuc,Province and HUCs Level,64,Bukidnon
form15_2018,provhuc,Province and HUCs Level,65,Camiguin
form15_2018,provhuc,Province and HUCs Level,66,Lanao Del Norte
form15_2018,provhuc,Province and HUCs Level,67,Iligan City
form15_2018,provhuc,Province and HUCs Level,68,Misamis Occidental
form15_2018,provhuc,Province and HUCs Level,69,Cagayan De Oro
form15_2018,provhuc,Province and HUCs Level,70,Misamis Oriental
form15_2018,provhuc,Province and HUCs Level,71,Davao Del Norte
form15_2018,provhuc,Province and HUCs Level,72,Davao City
form15_2018,provhuc,Province and HUCs Level,73,Davao Del Sur
form15_2018,provhuc,Province and HUCs Level,74,Davao Oriental
form15_2018,provhuc,Province and HUCs Level,75,Compostela Valley
form15_2018,provhuc,Province and HUCs Level,76,Davao Occidental
form15_2018,provhuc,Province and HUCs Level,77,North Cotabato
form15_2018,provhuc,Province and HUCs Level,78,South Cotabato
form15_2018,provhuc,Province and HUCs Level,79,General Santos City
form15_2018,provhuc,Province and HUCs Level,80,Sultan Kudarat
form15_2018,provhuc,Province and HUCs Level,81,Sarangani
form15_2018,provhuc,Province and HUCs Level,82,Cotabato City
form15_2018,provhuc,Province and HUCs Level,83,City of Manila
form15_2018,provhuc,Province and HUCs Level,84,Mandaluyong City
form15_2018,provhuc,Province and HUCs Level,85,San Juan City
form15_2018,provhuc,Province and HUCs Level,86,Quezon City
form15_2018,provhuc,Province and HUCs Level,87,City Of Marikina
form15_2018,provhuc,Province and HUCs Level,88,City of Pasig
form15_2018,provhuc,Province and HUCs Level,89,Caloocan City
form15_2018,provhuc,Province and HUCs Level,90,City Of Malabon
form15_2018,provhuc,Province and HUCs Level,91,City of Navotas
form15_2018,provhuc,Province and HUCs Level,92,City of Valenzuela
form15_2018,provhuc,Province and HUCs Level,93,Makati City
form15_2018,provhuc,Province and HUCs Level,94,Taguig City
form15_2018,provhuc,Province and HUCs Level,95,Las Pi?as City
form15_2018,provhuc,Province and HUCs Level,96,City Of Para?aque
form15_2018,provhuc,Province and HUCs Level,97,Pateros
form15_2018,provhuc,Province and HUCs Level,98,City of Muntinlupa
form15_2018,provhuc,Province and HUCs Level,99,Pasay City
form15_2018,provhuc,Province and HUCs Level,100,Abra
form15_2018,provhuc,Province and HUCs Level,101,Baguio
form15_2018,provhuc,Province and HUCs Level,102,Benguet
form15_2018,provhuc,Province and HUCs Level,103,Ifugao
form15_2018,provhuc,Province and HUCs Level,104,Kalinga
form15_2018,provhuc,Province and HUCs Level,105,Mountain Province
form15_2018,provhuc,Province and HUCs Level,106,Apayao
form15_2018,provhuc,Province and HUCs Level,107,Basilan
form15_2018,provhuc,Province and HUCs Level,108,Lanao Del Sur
form15_2018,provhuc,Province and HUCs Level,109,Maguindanao
form15_2018,provhuc,Province and HUCs Level,110,Tawi-Tawi
form15_2018,provhuc,Province and HUCs Level,111,Butuan City
form15_2018,provhuc,Province and HUCs Level,112,Agusan Del Norte
form15_2018,provhuc,Province and HUCs Level,113,Agusan Del Sur
form15_2018,provhuc,Province and HUCs Level,114,Surigao Del Norte
form15_2018,provhuc,Province and HUCs Level,115,Surigao Del Sur
form15_2018,provhuc,Province and HUCs Level,116,Dinagat Islands
form15_2018,enns_year,Expanded National Nutrition Survey Year,,
form15_2018,hhnum,Household Number (Merging variable/Unique household identifier),,
form15_2018,fwgth_natl_var,National Sampling Weights,,
form15_2018,fwgth_natl3_var,National Sampling Weights (2019 ENNS only),,
form15_2018,fwgth_prov,Provincial Sampling Weights,,
form15_2018,fwgth_prov3,Provincial Sampling Weights (2019 ENNS only),,
form15_2018,rep_natl,ENNS Replicate Codes,,
form15_2018,rep_prov,MS Replicate Codes,,
form15_2018,ms_psucode,Primary Sampling Unit Number,,
form15_2018,fdsec01,Worried of not having enough food,0,No
form15_2018,fdsec01,Worried of not having enough food,1,Yes, rarely (1-2 times)
form15_2018,fdsec01,Worried of not having enough food,2,Yes, sometimes (3-10 times)
form15_2018,fdsec01,Worried of not having enough food,3,Yes, often (more than 10 times)
form15_2018,fdsec02,Unable to eat preferred foods,0,No
form15_2018,fdsec02,Unable to eat preferred foods,1,Yes, rarely (1-2 times)
form15_2018,fdsec02,Unable to eat preferred foods,2,Yes, sometimes (3-10 times)
form15_2018,fdsec02,Unable to eat preferred foods,3,Yes, often (more than 10 times)
form15_2018,fdsec03,Eat just a few kinds of foods,0,No
form15_2018,fdsec03,Eat just a few kinds of foods,1,Yes, rarely (1-2 times)
form15_2018,fdsec03,Eat just a few kinds of foods,2,Yes, sometimes (3-10 times)
form15_2018,fdsec03,Eat just a few kinds of foods,3,Yes, often (more than 10 times)
form15_2018,fdsec04,Eat foods that did not really want to eat,0,No
form15_2018,fdsec04,Eat foods that did not really want to eat,1,Yes, rarely (1-2 times)
form15_2018,fdsec04,Eat foods that did not really want to eat,2,Yes, sometimes (3-10 times)
form15_2018,fdsec04,Eat foods that did not really want to eat,3,Yes, often (more than 10 times)
form15_2018,fdsec05,Eat a smaller meal,0,No
form15_2018,fdsec05,Eat a smaller meal,1,Yes, rarely (1-2 times)
form15_2018,fdsec05,Eat a smaller meal,2,Yes, sometimes (3-10 times)
form15_2018,fdsec05,Eat a smaller meal,3,Yes, often (more than 10 times)
form15_2018,fdsec06,Eat fewer meals in a day,0,No
form15_2018,fdsec06,Eat fewer meals in a day,1,Yes, rarely (1-2 times)
form15_2018,fdsec06,Eat fewer meals in a day,2,Yes, sometimes (3-10 times)
form15_2018,fdsec06,Eat fewer meals in a day,3,Yes, often (more than 10 times)
form15_2018,fdsec07,No food of any kind in the household,0,No
form15_2018,fdsec07,No food of any kind in the household,1,Yes, rarely (1-2 times)
form15_2018,fdsec07,No food of any kind in the household,2,Yes, sometimes (3-10 times)
form15_2018,fdsec07,No food of any kind in the household,3,Yes, often (more than 10 times)
form15_2018,fdsec08,Go to sleep hungry,0,No
form15_2018,fdsec08,Go to sleep hungry,1,Yes, rarely (1-2 times)
form15_2018,fdsec08,Go to sleep hungry,2,Yes, sometimes (3-10 times)
form15_2018,fdsec08,Go to sleep hungry,3,Yes, often (more than 10 times)
form15_2018,fdsec09,Go a whole day and night without eating,0,No
form15_2018,fdsec09,Go a whole day and night without eating,1,Yes, rarely (1-2 times)
form15_2018,fdsec09,Go a whole day and night without eating,2,Yes, sometimes (3-10 times)
form15_2018,fdsec09,Go a whole day and night without eating,3,Yes, often (more than 10 times)
form15_2018,stratg10,Borrow food from neighbors/relatives/friends,0,No
form15_2018,stratg10,Borrow food from neighbors/relatives/friends,1,Yes
form15_2018,stratg10,Borrow food from neighbors/relatives/friends,8,Do not know/No response
form15_2018,stratg10,Borrow food from neighbors/relatives/friends,999999,Not applicable (Food Secure)
form15_2018,stratg11,Purchase food on credit,0,No
form15_2018,stratg11,Purchase food on credit,1,Yes
form15_2018,stratg11,Purchase food on credit,8,Do not know/No response
form15_2018,stratg11,Purchase food on credit,999999,Not applicable (Food Secure)
form15_2018,stratg12,Restrict consumption for adults so children have enough,0,No
form15_2018,stratg12,Restrict consumption for adults so children have enough,1,Yes
form15_2018,stratg12,Restrict consumption for adults so children have enough,8,Do not know/No response
form15_2018,stratg12,Restrict consumption for adults so children have enough,9,Not applicable/No children
form15_2018,stratg12,Restrict consumption for adults so children have enough,999999,Not applicable (Food Secure)
form15_2018,stratg13,Send family members to eat elsewhere (2018 & 2019 ENNS only),0,No
form15_2018,stratg13,Send family members to eat elsewhere (2018 & 2019 ENNS only),1,Yes
form15_2018,stratg13,Send family members to eat elsewhere (2018 & 2019 ENNS only),8,Do not know/No response
form15_2018,stratg13,Send family members to eat elsewhere (2018 & 2019 ENNS only),9,Not applicable
form15_2018,stratg13,Send family members to eat elsewhere (2018 & 2019 ENNS only),999999,Not applicable (Food Secure)
form15_2018,stratg13_01,Bartered food with other food items (2021 ENNS only),0,No
form15_2018,stratg13_01,Bartered food with other food items (2021 ENNS only),1,Yes
form15_2018,stratg13_01,Bartered food with other food items (2021 ENNS only),8,Do not know/No response
form15_2018,stratg13_01,Bartered food with other food items (2021 ENNS only),999999,Not applicable (Food Secure)
form15_2018,stratg15,Loan from relatives/friend,0,No
form15_2018,stratg15,Loan from relatives/friend,1,Yes
form15_2018,stratg15,Loan from relatives/friend,8,Do not know/No response
form15_2018,stratg15,Loan from relatives/friend,999999,Not applicable (Food Secure)
form15_2018,stratg16,Loan from non relatives/friend,0,No
form15_2018,stratg16,Loan from non relatives/friend,1,Yes
form15_2018,stratg16,Loan from non relatives/friend,8,Do not know/No response
form15_2018,stratg16,Loan from non relatives/friend,999999,Not applicable (Food Secure)
form15_2018,stratg16_01,Loan from formal institutions like SSS, GSIS, Pag-IBIG, banks, etc. (2021 ENNS only) ,0,No
form15_2018,stratg16_01,Loan from formal institutions like SSS, GSIS, Pag-IBIG, banks, etc. (2021 ENNS only) ,1,Yes
form15_2018,stratg16_01,Loan from formal institutions like SSS, GSIS, Pag-IBIG, banks, etc. (2021 ENNS only) ,8,Do not know/No response
form15_2018,stratg16_01,Loan from formal institutions like SSS, GSIS, Pag-IBIG, banks, etc. (2021 ENNS only) ,999999,Not applicable (Food Secure)
form15_2018,stratg17,Sold assets,0,No
form15_2018,stratg17,Sold assets,1,Yes
form15_2018,stratg17,Sold assets,8,Do not know/No response
form15_2018,stratg17,Sold assets,999999,Not applicable (Food Secure)
form15_2018,stratg17_01,Pawned assets (2021 ENNS only),0,No
form15_2018,stratg17_01,Pawned assets (2021 ENNS only),1,Yes
form15_2018,stratg17_01,Pawned assets (2021 ENNS only),8,Do not know/No response
form15_2018,stratg17_01,Pawned assets (2021 ENNS only),999999,Not applicable (Food Secure)
form15_2018,stratg18,Some members of the family migrated to look for a job,0,No
form15_2018,stratg18,Some members of the family migrated to look for a job,1,Yes
form15_2018,stratg18,Some members of the family migrated to look for a job,8,Do not know/No response
form15_2018,stratg18,Some members of the family migrated to look for a job,9,Not applicable
form15_2018,stratg18,Some members of the family migrated to look for a job,999999,Not applicable (Food Secure)
form15_2018,stratg19,Child asked to be absent from school (2018 & 2019 ENNS only),0,No
form15_2018,stratg19,Child asked to be absent from school (2018 & 2019 ENNS only),1,Yes
form15_2018,stratg19,Child asked to be absent from school (2018 & 2019 ENNS only),8,Do not know/No response
form15_2018,stratg19,Child asked to be absent from school (2018 & 2019 ENNS only),9,Not applicable
form15_2018,stratg19,Child asked to be absent from school (2018 & 2019 ENNS only),999999,Not applicable (Food Secure)
form15_2018,stratg19_01,Child asked to earn income (2021 ENNS only),0,No
form15_2018,stratg19_01,Child asked to earn income (2021 ENNS only),1,Yes
form15_2018,stratg19_01,Child asked to earn income (2021 ENNS only),8,Do not know/No response
form15_2018,stratg19_01,Child asked to earn income (2021 ENNS only),999999,Not applicable (Food Secure)
form15_2018,stratg21,Asked assistance or aid from local government officials (2021 ENNS only),0,No
form15_2018,stratg21,Asked assistance or aid from local government officials (2021 ENNS only),1,Yes
form15_2018,stratg21,Asked assistance or aid from local government officials (2021 ENNS only),8,Do not know/No response
form15_2018,stratg21,Asked assistance or aid from local government officials (2021 ENNS only),999999,Not applicable (Food Secure)
