formno,variable_name,variable_label,var_value,value_label
form12_2011,tenurhws,Tenure Status of the Dwelling Unit ,4 , Squat (settle in public/private dwelling units/structure w/o permission)
form12_2011,tenurhws,Tenure Status of the Dwelling Unit ,5 ,Others
form12_2011,strrec,Strata Code,,
form12_2011,shareit,Toilet Facility Shared    ,0 , No, exclusive for family use
form12_2011,shareit,Toilet Facility Shared    ,1 , Yes, share it with other households or not exclusive
form12_2011,shareit,Toilet Facility Shared    ,2 , Yes, public use toilet
form12_2011,shareit,Toilet Facility Shared    ,9 , NA (if no toilet)
form12_2011,segregate,Garbage Segregation     ,0 , No
form12_2011,segregate,Garbage Segregation     ,1 , Yes
form12_2011,roof,Main Roofing Material    ,1 , Natural materials (nipa, cogon, coconut leaves)
form12_2011,roof,Main Roofing Material    ,2 , Iron sheets
form12_2011,roof,Main Roofing Material    ,3 , Tegula/tisa
form12_2011,roof,Main Roofing Material    ,4 , Cement
form12_2011,roof,Main Roofing Material    ,5 , Salvaged (scrap materials, cartons, used iron sheet)
form12_2011,roof,Main Roofing Material    ,6 ,Others
form12_2011,regcode,Name of Regions,1 ,Ilocos 
form12_2011,regcode,Name of Regions,2 ,Cagayan Valley
form12_2011,regcode,Name of Regions,3 ,Central Luzon
form12_2011,regcode,Name of Regions,5 ,Bicol
form12_2011,regcode,Name of Regions,6 ,Western Visayas
form12_2011,regcode,Name of Regions,7 ,Central Visayas
form12_2011,regcode,Name of Regions,8 ,Eastern Visayas
form12_2011,regcode,Name of Regions,9 ,Zamboanga Peninsula
form12_2011,regcode,Name of Regions,10, Northern Mindanao
form12_2011,regcode,Name of Regions,11, Davao Region
form12_2011,regcode,Name of Regions,12,SOCCSKSARGEN
form12_2011,regcode,Name of Regions,13, National Capital Region
form12_2011,regcode,Name of Regions,14, Cordillera Administrative Region
form12_2011,regcode,Name of Regions,15, ARMM
form12_2011,regcode,Name of Regions,16, CARAGA
form12_2011,regcode,Name of Regions,41, CALABARZON
form12_2011,regcode,Name of Regions,42,  MIMAROPA
form12_2011,psurec,Primary Sampling Unit,,
form12_2011,provcode,Name of Provinces,1 ,Abra
form12_2011,provcode,Name of Provinces,2 ,Agusan Del Norte
form12_2011,provcode,Name of Provinces,3 ,Agusan Del Sur
form12_2011,provcode,Name of Provinces,4 ,Aklan
form12_2011,provcode,Name of Provinces,5 ,Albay
form12_2011,provcode,Name of Provinces,6 ,Antique
form12_2011,provcode,Name of Provinces,7 ,Basilan
form12_2011,provcode,Name of Provinces,8 ,Bataan
form12_2011,provcode,Name of Provinces,10, Batangas
form12_2011,provcode,Name of Provinces,11, Benguet
form12_2011,provcode,Name of Provinces,12, Bohol
form12_2011,provcode,Name of Provinces,13, Bukidnon
form12_2011,provcode,Name of Provinces,14, Bulacan
form12_2011,provcode,Name of Provinces,15, Cagayan
form12_2011,provcode,Name of Provinces,16, Camarines Norte
form12_2011,provcode,Name of Provinces,17, Camarines Sur
form12_2011,provcode,Name of Provinces,18, Camiguin
form12_2011,provcode,Name of Provinces,19, Capiz
form12_2011,provcode,Name of Provinces,20, Catanduanes
form12_2011,provcode,Name of Provinces,21, Cavite
form12_2011,provcode,Name of Provinces,22, Cebu
form12_2011,provcode,Name of Provinces,23, Davao (Davao Del Norte)
form12_2011,provcode,Name of Provinces,24, Davao Del Sur
form12_2011,provcode,Name of Provinces,25, Davao Oriental
form12_2011,provcode,Name of Provinces,26, Eastern Samar
form12_2011,provcode,Name of Provinces,27, Ifugao
form12_2011,provcode,Name of Provinces,28, Ilocos Norte
form12_2011,provcode,Name of Provinces,29, Ilocos Sur
form12_2011,provcode,Name of Provinces,30, Iloilo
form12_2011,provcode,Name of Provinces,31, Isabela
form12_2011,provcode,Name of Provinces,32, Kalinga
form12_2011,provcode,Name of Provinces,33, La Union
form12_2011,provcode,Name of Provinces,34, Laguna
form12_2011,provcode,Name of Provinces,35, Lanao Del Norte
form12_2011,provcode,Name of Provinces,36, Lanao Del Sur
form12_2011,provcode,Name of Provinces,37, Leyte
form12_2011,provcode,Name of Provinces,38, Maguindanao
form12_2011,provcode,Name of Provinces,39, NCR - Manila First District
form12_2011,provcode,Name of Provinces,40, Marinduque
form12_2011,provcode,Name of Provinces,41, Masbate
form12_2011,provcode,Name of Provinces,42, Misamis Occidental
form12_2011,provcode,Name of Provinces,43, Misamis Oriental
form12_2011,provcode,Name of Provinces,44, Mountain Province
form12_2011,provcode,Name of Provinces,45, Negros Occidental
form12_2011,provcode,Name of Provinces,46, Negros Oriental
form12_2011,provcode,Name of Provinces,47, North Cotabato
form12_2011,provcode,Name of Provinces,48, Northern Samar
form12_2011,provcode,Name of Provinces,49, Nueva Ecija
form12_2011,provcode,Name of Provinces,50, Nueva Vizcaya
form12_2011,provcode,Name of Provinces,51, Occidental Mindoro
form12_2011,provcode,Name of Provinces,52, Oriental Mindoro
form12_2011,provcode,Name of Provinces,53, Palawan
form12_2011,provcode,Name of Provinces,54, Pampanga
form12_2011,provcode,Name of Provinces,55, Pangasinan
form12_2011,provcode,Name of Provinces,56, Quezon
form12_2011,provcode,Name of Provinces,57, Quirino
form12_2011,provcode,Name of Provinces,58, Rizal
form12_2011,provcode,Name of Provinces,59, Romblon
form12_2011,provcode,Name of Provinces,60, Western Samar
form12_2011,provcode,Name of Provinces,61, Siquijor
form12_2011,provcode,Name of Provinces,62, Sorsogon
form12_2011,provcode,Name of Provinces,63, South Cotabato
form12_2011,provcode,Name of Provinces,64, Southern Leyte
form12_2011,provcode,Name of Provinces,65, Sultan Kudarat
form12_2011,provcode,Name of Provinces,66, Sulu
form12_2011,provcode,Name of Provinces,67, Surigao Del Norte
form12_2011,provcode,Name of Provinces,68, Surigao Del Sur
form12_2011,provcode,Name of Provinces,69, Tarlac
form12_2011,provcode,Name of Provinces,70, Tawi-Tawi
form12_2011,provcode,Name of Provinces,71, Zambales
form12_2011,provcode,Name of Provinces,72, Zamboanga Del Norte
form12_2011,provcode,Name of Provinces,73, Zamboanga Del Sur
form12_2011,provcode,Name of Provinces,74, NCR Second District
form12_2011,provcode,Name of Provinces,75, NCR Third District
form12_2011,provcode,Name of Provinces,76, NCR Fourth District
form12_2011,provcode,Name of Provinces,77, Aurora
form12_2011,provcode,Name of Provinces,78, Biliran
form12_2011,provcode,Name of Provinces,79, Guimaras
form12_2011,provcode,Name of Provinces,80, Sarangani
form12_2011,provcode,Name of Provinces,81, Apayao
form12_2011,provcode,Name of Provinces,82, Compostela Valley
form12_2011,provcode,Name of Provinces,83, Zamboanga Sibugay
form12_2011,provcode,Name of Provinces,97, Isabela City
form12_2011,provcode,Name of Provinces,98, Cotabato City
form12_2011,bedroom,Number of Bedrooms,,
form12_2011,hhnum,Household Number (Unique identifier; merging variable),,
form12_2011,fuelused,Type of Fuel Used for Cooking ,1 , Electricity
form12_2011,fuelused,Type of Fuel Used for Cooking ,2 , Liquefied petroleum Gas (LPG)
form12_2011,fuelused,Type of Fuel Used for Cooking ,3 , Natural gas
form12_2011,fuelused,Type of Fuel Used for Cooking ,4 , Kerosene
form12_2011,fuelused,Type of Fuel Used for Cooking ,5 , Charcoal
form12_2011,fuelused,Type of Fuel Used for Cooking ,6 , Wood
form12_2011,fuelused,Type of Fuel Used for Cooking ,7 , Biomass/Agricultural Crop (Sawdust/Hull, etc.)
form12_2011,fuelused,Type of Fuel Used for Cooking ,8 , Animal Dung
form12_2011,fuelused,Type of Fuel Used for Cooking ,9 ,Others
form12_2011,floor,Main Flooring Material    ,1 , Earth/Sand
form12_2011,floor,Main Flooring Material    ,2 , Wood planks
form12_2011,floor,Main Flooring Material    ,3 , Coco Lumber/Bamboo
form12_2011,floor,Main Flooring Material    ,4 , Marble
form12_2011,floor,Main Flooring Material    ,5 , Parquet or polished
form12_2011,floor,Main Flooring Material    ,6 , Ceramic tiles
form12_2011,floor,Main Flooring Material    ,7 , Vinyl or asphalt strips
form12_2011,floor,Main Flooring Material    ,8 , Plain cement
form12_2011,floor,Main Flooring Material    ,9 ,Others
form12_2011,finalwgt,Sampling Weights,,
form12_2011,electrct,Electricity in the Household   ,0 , No, without meter/connection
form12_2011,electrct,Electricity in the Household   ,1 , Yes
form12_2011,electrct,Electricity in the Household   ,2 , Yes, using generator
form12_2011,electrct,Electricity in the Household   ,3 , Yes, but disconnected
form12_2011,electrct,Electricity in the Household   ,4 , Yes, tap from neighbor
form12_2011,electrct,Electricity in the Household   ,5 , No electricity in the area
form12_2011,electrct,Electricity in the Household   ,6 ,Others
form12_2011,dweltype,Type of Dwelling Unit   ,1 ,Single house
form12_2011,dweltype,Type of Dwelling Unit   ,2 ,Duplex
form12_2011,dweltype,Type of Dwelling Unit   ,3 ,Apartment/Condo/Tenement/BLISS
form12_2011,dweltype,Type of Dwelling Unit   ,4 ,Commercial
form12_2011,dweltype,Type of Dwelling Unit   ,5 ,Makeshift/Barong-barong
form12_2011,dweltype,Type of Dwelling Unit   ,6 ,Junked cart/tricycle/jeep, etc.
form12_2011,dump,Dispose Garbage by Dumping/Throwing   ,0 , No
form12_2011,dump,Dispose Garbage by Dumping/Throwing   ,1 , Yes
form12_2011,drinksafe,Make Water Safer to Drink,0 , No
form12_2011,drinksafe,Make Water Safer to Drink,1 , Yes
form12_2011,drinksafe,Make Water Safer to Drink,9 , NA (if bottled water)
form12_2011,composting,Dispose Garbage by Compost pit  ,0 , No
form12_2011,composting,Dispose Garbage by Compost pit  ,1 , Yes
form12_2011,collect,Dispose Garbage by Collector System  ,0 , No
form12_2011,collect,Dispose Garbage by Collector System  ,1 , Yes
form12_2011,burn,Dispose Garbage by Burning   ,0 , No
form12_2011,burn,Dispose Garbage by Burning   ,1 , Yes
